id	char_start	char_end	label
PMID:39	1143	1148	SPECIES
PMID:40	105	109	SPECIES
PMID:40	105	109	SPECIES
PMID:40	991	995	SPECIES
PMID:40	105	109	SPECIES
PMID:40	64	67	SPECIES
PMID:40	105	109	SPECIES
PMID:40	105	109	SPECIES
PMID:40	105	109	SPECIES
PMID:40	105	109	SPECIES
PMID:40	105	109	SPECIES
PMID:40	105	109	SPECIES
PMID:40	105	109	SPECIES
PMID:40	105	109	SPECIES
PMID:40	105	109	SPECIES
PMID:40	105	109	SPECIES
PMID:40	12434	12439	SPECIES
PMID:40	105	109	SPECIES
PMID:40	12434	12439	SPECIES
PMID:40	12434	12439	SPECIES
PMID:40	105	109	SPECIES
PMID:40	17214	17236	SPECIES
PMID:40	17085	17088	SPECIES
PMID:40	19781	19785	SPECIES
PMID:40	20668	20675	SPECIES
PMID:40	20668	20675	SPECIES
PMID:40	7258	7261	SPECIES
PMID:40	23462	23467	SPECIES
PMID:40	23476	23481	SPECIES
PMID:40	12434	12439	SPECIES
PMID:41	14205	14224	SPECIES
PMID:42	39	58	SPECIES
PMID:42	59	77	SPECIES
PMID:42	88	111	SPECIES
PMID:42	112	135	SPECIES
PMID:42	88	111	SPECIES
PMID:42	112	135	SPECIES
PMID:42	88	111	SPECIES
PMID:42	39	58	SPECIES
PMID:42	59	77	SPECIES
PMID:42	673	693	SPECIES
PMID:42	88	111	SPECIES
PMID:42	673	693	SPECIES
PMID:42	88	111	SPECIES
PMID:42	39	58	SPECIES
PMID:42	88	111	SPECIES
PMID:42	673	693	SPECIES
PMID:42	39	58	SPECIES
PMID:42	88	111	SPECIES
PMID:42	88	111	SPECIES
PMID:42	39	58	SPECIES
PMID:42	88	111	SPECIES
PMID:42	673	693	SPECIES
PMID:42	39	58	SPECIES
PMID:42	88	111	SPECIES
PMID:42	39	58	SPECIES
PMID:42	88	111	SPECIES
PMID:42	673	693	SPECIES
PMID:42	88	111	SPECIES
PMID:42	39	58	SPECIES
PMID:42	39	58	SPECIES
PMID:42	673	693	SPECIES
PMID:42	39	58	SPECIES
PMID:42	88	111	SPECIES
PMID:42	88	111	SPECIES
PMID:42	39	58	SPECIES
PMID:42	88	111	SPECIES
PMID:42	39	58	SPECIES
PMID:42	39	58	SPECIES
PMID:42	673	693	SPECIES
PMID:42	88	111	SPECIES
PMID:42	673	693	SPECIES
PMID:42	59	77	SPECIES
PMID:42	88	111	SPECIES
PMID:42	112	135	SPECIES
PMID:42	673	693	SPECIES
PMID:42	88	111	SPECIES
PMID:42	39	58	SPECIES
PMID:42	6916	6936	SPECIES
PMID:42	673	693	SPECIES
PMID:42	673	693	SPECIES
PMID:42	88	111	SPECIES
PMID:42	39	58	SPECIES
PMID:42	673	693	SPECIES
PMID:42	673	693	SPECIES
PMID:42	39	58	SPECIES
PMID:42	39	58	SPECIES
PMID:42	88	111	SPECIES
PMID:42	673	693	SPECIES
PMID:42	673	693	SPECIES
PMID:42	39	58	SPECIES
PMID:42	39	58	SPECIES
PMID:42	39	58	SPECIES
PMID:42	39	47	SPECIES
PMID:42	673	693	SPECIES
PMID:42	39	58	SPECIES
PMID:42	39	58	SPECIES
PMID:42	39	58	SPECIES
PMID:42	673	693	SPECIES
PMID:42	88	111	SPECIES
PMID:42	39	58	SPECIES
PMID:42	88	111	SPECIES
PMID:42	39	58	SPECIES
PMID:42	88	111	SPECIES
PMID:42	39	58	SPECIES
PMID:42	39	58	SPECIES
PMID:42	88	111	SPECIES
PMID:42	12929	12953	SPECIES
PMID:42	88	111	SPECIES
PMID:42	39	58	SPECIES
PMID:42	39	58	SPECIES
PMID:42	39	58	SPECIES
PMID:42	673	693	SPECIES
PMID:42	39	58	SPECIES
PMID:42	88	111	SPECIES
PMID:42	39	58	SPECIES
PMID:42	88	111	SPECIES
PMID:42	673	693	SPECIES
PMID:42	673	693	SPECIES
PMID:42	673	693	SPECIES
PMID:42	88	111	SPECIES
PMID:42	39	58	SPECIES
PMID:42	39	58	SPECIES
PMID:42	88	111	SPECIES
PMID:42	88	111	SPECIES
PMID:42	39	58	SPECIES
PMID:42	673	693	SPECIES
PMID:42	88	111	SPECIES
PMID:42	39	58	SPECIES
PMID:42	39	58	SPECIES
PMID:42	39	58	SPECIES
PMID:42	39	58	SPECIES
PMID:42	673	693	SPECIES
PMID:42	673	693	SPECIES
PMID:42	12929	12953	SPECIES
PMID:42	88	111	SPECIES
PMID:42	88	111	SPECIES
PMID:42	12929	12953	SPECIES
PMID:42	673	693	SPECIES
PMID:42	39	58	SPECIES
PMID:42	88	111	SPECIES
PMID:42	39	58	SPECIES
PMID:42	39	58	SPECIES
PMID:42	88	111	SPECIES
PMID:42	88	111	SPECIES
PMID:42	39	58	SPECIES
PMID:42	88	111	SPECIES
PMID:42	39	58	SPECIES
PMID:42	88	98	SPECIES
PMID:42	39	58	SPECIES
PMID:42	88	111	SPECIES
PMID:42	88	111	SPECIES
PMID:42	88	111	SPECIES
PMID:42	88	111	SPECIES
PMID:42	39	58	SPECIES
PMID:42	88	111	SPECIES
PMID:42	12929	12953	SPECIES
PMID:42	23655	23672	SPECIES
PMID:42	12929	12953	SPECIES
PMID:42	88	111	SPECIES
PMID:42	673	693	SPECIES
PMID:42	39	58	SPECIES
PMID:42	673	693	SPECIES
PMID:42	88	111	SPECIES
PMID:43	4842	4849	SPECIES
PMID:43	4842	4849	SPECIES
PMID:43	4842	4849	SPECIES
PMID:43	4842	4849	SPECIES
PMID:43	4842	4849	SPECIES
PMID:43	4842	4849	SPECIES
PMID:43	4842	4849	SPECIES
PMID:44	50	55	SPECIES
PMID:44	211	219	SPECIES
PMID:44	2782	2787	SPECIES
PMID:44	2877	2881	SPECIES
PMID:44	50	55	SPECIES
PMID:44	2915	2920	SPECIES
PMID:44	2877	2881	SPECIES
PMID:44	6422	6426	SPECIES
PMID:44	2915	2920	SPECIES
PMID:44	8535	8551	SPECIES
PMID:44	6422	6426	SPECIES
PMID:44	50	55	SPECIES
PMID:44	442	445	SPECIES
PMID:44	23733	23737	SPECIES
PMID:44	2877	2881	SPECIES
PMID:44	50	55	SPECIES
PMID:44	26552	26561	SPECIES
PMID:44	2915	2920	SPECIES
PMID:44	2915	2920	SPECIES
PMID:45	32	38	SPECIES
PMID:45	32	38	SPECIES
PMID:45	32	38	SPECIES
PMID:45	32	38	SPECIES
PMID:45	32	38	SPECIES
PMID:45	32	38	SPECIES
PMID:45	32	38	SPECIES
PMID:45	32	38	SPECIES
PMID:45	32	38	SPECIES
PMID:45	32	38	SPECIES
PMID:45	32	38	SPECIES
PMID:45	32	38	SPECIES
PMID:45	3361	3367	SPECIES
PMID:45	3922	3927	SPECIES
PMID:45	3922	3927	SPECIES
PMID:45	32	38	SPECIES
PMID:45	32	38	SPECIES
PMID:45	32	38	SPECIES
PMID:45	32	38	SPECIES
PMID:45	32	38	SPECIES
PMID:45	32	38	SPECIES
PMID:45	32	38	SPECIES
PMID:45	32	38	SPECIES
PMID:45	32	38	SPECIES
PMID:45	32	38	SPECIES
PMID:45	32	38	SPECIES
PMID:45	32	38	SPECIES
PMID:45	32	38	SPECIES
PMID:45	9665	9670	SPECIES
PMID:45	32	38	SPECIES
PMID:45	3922	3927	SPECIES
PMID:45	3922	3927	SPECIES
PMID:45	3922	3927	SPECIES
PMID:45	3361	3367	SPECIES
PMID:45	32	38	SPECIES
PMID:45	3922	3927	SPECIES
PMID:45	32	38	SPECIES
PMID:45	10795	10801	SPECIES
PMID:45	32	38	SPECIES
PMID:45	3922	3927	SPECIES
PMID:45	3922	3927	SPECIES
PMID:45	3922	3927	SPECIES
PMID:45	3922	3927	SPECIES
PMID:45	32	38	SPECIES
PMID:45	32	38	SPECIES
PMID:45	32	38	SPECIES
PMID:45	3922	3927	SPECIES
PMID:45	32	38	SPECIES
PMID:45	32	38	SPECIES
PMID:45	3922	3927	SPECIES
PMID:45	32	38	SPECIES
PMID:45	32	38	SPECIES
PMID:45	32	38	SPECIES
PMID:45	10795	10801	SPECIES
PMID:45	3922	3927	SPECIES
PMID:45	3922	3927	SPECIES
PMID:45	32	38	SPECIES
PMID:45	3922	3927	SPECIES
PMID:45	32	38	SPECIES
PMID:45	3922	3927	SPECIES
PMID:45	32	38	SPECIES
PMID:45	32	38	SPECIES
PMID:45	3922	3927	SPECIES
PMID:45	32	38	SPECIES
PMID:45	3361	3367	SPECIES
PMID:45	3361	3367	SPECIES
PMID:45	3361	3367	SPECIES
PMID:45	3361	3367	SPECIES
PMID:45	3922	3927	SPECIES
PMID:45	32	38	SPECIES
PMID:45	3922	3927	SPECIES
PMID:45	3922	3927	SPECIES
PMID:45	3922	3927	SPECIES
PMID:45	3922	3927	SPECIES
PMID:46	85	105	SPECIES
PMID:46	110	128	SPECIES
PMID:46	85	105	SPECIES
PMID:46	110	128	SPECIES
PMID:46	1396	1409	SPECIES
PMID:46	1414	1425	SPECIES
PMID:46	85	105	SPECIES
PMID:46	110	128	SPECIES
PMID:46	1414	1425	SPECIES
PMID:46	1396	1409	SPECIES
PMID:46	3295	3310	SPECIES
PMID:46	3315	3326	SPECIES
PMID:46	1396	1409	SPECIES
PMID:46	1414	1425	SPECIES
PMID:46	1396	1409	SPECIES
PMID:46	1414	1425	SPECIES
PMID:46	1396	1409	SPECIES
PMID:46	1414	1425	SPECIES
PMID:46	1396	1409	SPECIES
PMID:46	1414	1425	SPECIES
PMID:46	1414	1425	SPECIES
PMID:46	1396	1409	SPECIES
PMID:46	1414	1425	SPECIES
PMID:46	1396	1409	SPECIES
PMID:46	1414	1425	SPECIES
PMID:46	1396	1409	SPECIES
PMID:46	1414	1425	SPECIES
PMID:46	1414	1425	SPECIES
PMID:46	1396	1409	SPECIES
PMID:46	1396	1409	SPECIES
PMID:46	1414	1425	SPECIES
PMID:46	8100	8113	SPECIES
PMID:46	1396	1409	SPECIES
PMID:46	1414	1425	SPECIES
PMID:46	1396	1409	SPECIES
PMID:46	1414	1425	SPECIES
PMID:46	1414	1425	SPECIES
PMID:46	1396	1409	SPECIES
PMID:46	1396	1409	SPECIES
PMID:46	1414	1425	SPECIES
PMID:46	1396	1409	SPECIES
PMID:46	1396	1409	SPECIES
PMID:46	1414	1425	SPECIES
PMID:46	1396	1409	SPECIES
PMID:46	1414	1425	SPECIES
PMID:46	1414	1425	SPECIES
PMID:46	1396	1409	SPECIES
PMID:46	1396	1409	SPECIES
PMID:46	1414	1425	SPECIES
PMID:46	1396	1409	SPECIES
PMID:46	1414	1425	SPECIES
PMID:46	1396	1409	SPECIES
PMID:46	1414	1425	SPECIES
PMID:46	1396	1409	SPECIES
PMID:46	1414	1425	SPECIES
PMID:46	1396	1409	SPECIES
PMID:46	1414	1425	SPECIES
PMID:46	1414	1425	SPECIES
PMID:46	1396	1409	SPECIES
PMID:46	1414	1425	SPECIES
PMID:46	1396	1409	SPECIES
PMID:46	1414	1425	SPECIES
PMID:46	1396	1409	SPECIES
PMID:46	1396	1409	SPECIES
PMID:46	1414	1425	SPECIES
PMID:46	14250	14266	SPECIES
PMID:46	1396	1409	SPECIES
PMID:46	1414	1425	SPECIES
PMID:46	1414	1425	SPECIES
PMID:46	1396	1409	SPECIES
PMID:46	1414	1425	SPECIES
PMID:46	15026	15047	SPECIES
PMID:46	1396	1409	SPECIES
PMID:46	1414	1425	SPECIES
PMID:46	15342	15356	SPECIES
PMID:46	1396	1409	SPECIES
PMID:46	1414	1425	SPECIES
PMID:46	16534	16551	SPECIES
PMID:46	16534	16551	SPECIES
PMID:46	1396	1409	SPECIES
PMID:46	1414	1425	SPECIES
PMID:46	1396	1409	SPECIES
PMID:46	1414	1425	SPECIES
PMID:46	1396	1409	SPECIES
PMID:46	1414	1425	SPECIES
PMID:46	17593	17599	SPECIES
PMID:46	1414	1425	SPECIES
PMID:46	1396	1409	SPECIES
PMID:46	1396	1409	SPECIES
PMID:46	1414	1425	SPECIES
PMID:46	1396	1409	SPECIES
PMID:46	1414	1425	SPECIES
PMID:46	1396	1409	SPECIES
PMID:46	1414	1425	SPECIES
PMID:46	3295	3310	SPECIES
PMID:46	3315	3326	SPECIES
PMID:46	1396	1409	SPECIES
PMID:46	1414	1425	SPECIES
PMID:46	1396	1409	SPECIES
PMID:46	1414	1425	SPECIES
PMID:46	1396	1409	SPECIES
PMID:46	1414	1425	SPECIES
PMID:46	1414	1425	SPECIES
PMID:46	1414	1425	SPECIES
PMID:47	201	206	SPECIES
PMID:47	1516	1540	SPECIES
PMID:47	201	206	SPECIES
PMID:47	201	206	SPECIES
PMID:47	2519	2531	SPECIES
PMID:47	3636	3643	SPECIES
PMID:47	2519	2531	SPECIES
PMID:47	201	206	SPECIES
PMID:47	201	206	SPECIES
PMID:47	9204	9231	SPECIES
PMID:47	201	206	SPECIES
PMID:47	9967	9973	SPECIES
PMID:47	9998	10004	SPECIES
PMID:47	201	206	SPECIES
PMID:47	201	206	SPECIES
PMID:47	3366	3376	SPECIES
PMID:47	3636	3643	SPECIES
PMID:47	19633	19648	SPECIES
PMID:47	201	206	SPECIES
PMID:47	3636	3643	SPECIES
PMID:47	3366	3376	SPECIES
PMID:47	201	206	SPECIES
PMID:47	3636	3643	SPECIES
PMID:48	73	92	SPECIES
PMID:48	73	92	SPECIES
PMID:48	322	327	SPECIES
PMID:48	603	607	SPECIES
PMID:48	322	327	SPECIES
PMID:48	73	92	SPECIES
PMID:48	1550	1559	SPECIES
PMID:48	1609	1615	SPECIES
PMID:48	1713	1718	SPECIES
PMID:48	1723	1730	SPECIES
PMID:48	1823	1829	SPECIES
PMID:48	1713	1718	SPECIES
PMID:48	1723	1730	SPECIES
PMID:48	1885	1890	SPECIES
PMID:48	1550	1559	SPECIES
PMID:48	1550	1559	SPECIES
PMID:48	1885	1890	SPECIES
PMID:48	1550	1559	SPECIES
PMID:48	1550	1559	SPECIES
PMID:48	1550	1559	SPECIES
PMID:48	603	607	SPECIES
PMID:48	1550	1559	SPECIES
PMID:48	603	607	SPECIES
PMID:48	1550	1559	SPECIES
PMID:48	1550	1559	SPECIES
PMID:48	603	607	SPECIES
PMID:48	603	607	SPECIES
PMID:48	603	607	SPECIES
PMID:48	1550	1559	SPECIES
PMID:48	1885	1890	SPECIES
PMID:48	1550	1559	SPECIES
PMID:48	603	607	SPECIES
PMID:48	603	607	SPECIES
PMID:48	603	607	SPECIES
PMID:48	603	607	SPECIES
PMID:48	322	327	SPECIES
PMID:48	603	607	SPECIES
PMID:48	603	607	SPECIES
PMID:48	603	607	SPECIES
PMID:48	603	607	SPECIES
PMID:48	603	607	SPECIES
PMID:48	603	607	SPECIES
PMID:48	603	607	SPECIES
PMID:48	603	607	SPECIES
PMID:48	1550	1559	SPECIES
PMID:48	603	607	SPECIES
PMID:48	1550	1559	SPECIES
PMID:48	603	607	SPECIES
PMID:48	603	607	SPECIES
PMID:48	603	607	SPECIES
PMID:48	1550	1559	SPECIES
PMID:48	1550	1559	SPECIES
PMID:48	1550	1559	SPECIES
PMID:48	603	607	SPECIES
PMID:48	603	607	SPECIES
PMID:48	603	607	SPECIES
PMID:48	1550	1559	SPECIES
PMID:48	9466	9481	SPECIES
PMID:48	9466	9481	SPECIES
PMID:48	9466	9481	SPECIES
PMID:48	1550	1559	SPECIES
PMID:48	9466	9481	SPECIES
PMID:48	9979	9985	SPECIES
PMID:48	9466	9481	SPECIES
PMID:48	1550	1559	SPECIES
PMID:48	1550	1559	SPECIES
PMID:48	10545	10549	SPECIES
PMID:48	1550	1559	SPECIES
PMID:48	1550	1559	SPECIES
PMID:48	1550	1559	SPECIES
PMID:48	1550	1559	SPECIES
PMID:48	1550	1559	SPECIES
PMID:48	1550	1559	SPECIES
PMID:48	9466	9481	SPECIES
PMID:48	603	607	SPECIES
PMID:48	603	607	SPECIES
PMID:48	603	607	SPECIES
PMID:48	603	607	SPECIES
PMID:48	603	607	SPECIES
PMID:48	603	607	SPECIES
PMID:48	1550	1559	SPECIES
PMID:48	1550	1559	SPECIES
PMID:48	9466	9481	SPECIES
PMID:48	1550	1559	SPECIES
PMID:48	1550	1559	SPECIES
PMID:48	1550	1559	SPECIES
PMID:48	1550	1559	SPECIES
PMID:48	322	327	SPECIES
PMID:48	1550	1559	SPECIES
PMID:48	603	607	SPECIES
PMID:48	1550	1559	SPECIES
PMID:48	1550	1559	SPECIES
PMID:48	603	607	SPECIES
PMID:48	603	607	SPECIES
PMID:48	603	607	SPECIES
PMID:48	603	607	SPECIES
PMID:48	1550	1559	SPECIES
PMID:48	603	607	SPECIES
PMID:48	1550	1559	SPECIES
PMID:48	592	595	SPECIES
PMID:48	322	327	SPECIES
PMID:48	592	595	SPECIES
PMID:48	322	327	SPECIES
PMID:48	322	327	SPECIES
PMID:48	322	327	SPECIES
PMID:48	18681	18684	SPECIES
PMID:48	322	327	SPECIES
PMID:48	18681	18684	SPECIES
PMID:48	322	327	SPECIES
PMID:48	10545	10549	SPECIES
PMID:48	1550	1559	SPECIES
PMID:48	603	607	SPECIES
PMID:48	1550	1559	SPECIES
PMID:48	322	327	SPECIES
PMID:48	322	327	SPECIES
PMID:48	592	595	SPECIES
PMID:48	322	327	SPECIES
PMID:48	592	595	SPECIES
PMID:48	322	327	SPECIES
PMID:48	322	327	SPECIES
PMID:48	603	607	SPECIES
PMID:48	1550	1559	SPECIES
PMID:48	22297	22303	SPECIES
PMID:48	322	327	SPECIES
PMID:48	22527	22538	SPECIES
PMID:49	42	47	SPECIES
PMID:49	42	47	SPECIES
PMID:49	446	451	SPECIES
PMID:49	42	47	SPECIES
PMID:49	42	47	SPECIES
PMID:49	446	451	SPECIES
PMID:49	446	451	SPECIES
PMID:49	446	451	SPECIES
PMID:49	42	47	SPECIES
PMID:49	446	451	SPECIES
PMID:49	446	451	SPECIES
PMID:49	446	451	SPECIES
PMID:49	446	451	SPECIES
PMID:49	446	451	SPECIES
PMID:49	4110	4125	SPECIES
PMID:49	446	451	SPECIES
PMID:49	446	451	SPECIES
PMID:49	446	451	SPECIES
PMID:49	446	451	SPECIES
PMID:49	446	451	SPECIES
PMID:49	446	451	SPECIES
PMID:49	446	451	SPECIES
PMID:49	446	451	SPECIES
PMID:49	446	451	SPECIES
PMID:49	446	451	SPECIES
PMID:49	446	451	SPECIES
PMID:49	446	451	SPECIES
PMID:49	446	451	SPECIES
PMID:49	446	451	SPECIES
PMID:49	446	451	SPECIES
PMID:49	42	47	SPECIES
PMID:50	2695	2700	SPECIES
PMID:50	2695	2700	SPECIES
PMID:50	2695	2700	SPECIES
PMID:50	2695	2700	SPECIES
PMID:50	19781	19797	SPECIES
PMID:50	19824	19834	SPECIES
PMID:50	19836	19839	SPECIES
PMID:50	21345	21362	SPECIES
PMID:50	21434	21455	SPECIES
PMID:51	30	38	SPECIES
PMID:51	262	270	SPECIES
PMID:51	262	270	SPECIES
PMID:51	262	270	SPECIES
PMID:51	262	270	SPECIES
PMID:51	262	270	SPECIES
PMID:51	262	270	SPECIES
PMID:51	262	270	SPECIES
PMID:51	262	270	SPECIES
PMID:51	262	270	SPECIES
PMID:51	262	270	SPECIES
PMID:51	30	38	SPECIES
PMID:51	262	270	SPECIES
PMID:51	262	270	SPECIES
PMID:51	262	270	SPECIES
PMID:51	262	270	SPECIES
PMID:51	262	270	SPECIES
PMID:51	262	270	SPECIES
PMID:51	262	270	SPECIES
PMID:51	262	270	SPECIES
PMID:51	262	270	SPECIES
PMID:51	262	270	SPECIES
PMID:51	30	38	SPECIES
PMID:51	10317	10322	SPECIES
PMID:51	262	270	SPECIES
PMID:51	262	270	SPECIES
PMID:51	262	270	SPECIES
PMID:51	262	270	SPECIES
PMID:51	262	270	SPECIES
PMID:51	262	270	SPECIES
PMID:51	262	270	SPECIES
PMID:51	262	270	SPECIES
PMID:51	262	270	SPECIES
PMID:51	262	270	SPECIES
PMID:51	262	270	SPECIES
PMID:51	30	38	SPECIES
PMID:51	262	270	SPECIES
PMID:51	262	270	SPECIES
PMID:51	262	270	SPECIES
PMID:51	262	270	SPECIES
PMID:51	262	270	SPECIES
PMID:51	262	270	SPECIES
PMID:51	262	270	SPECIES
PMID:51	262	270	SPECIES
PMID:51	262	270	SPECIES
PMID:51	262	270	SPECIES
PMID:51	30	38	SPECIES
PMID:51	262	270	SPECIES
PMID:51	262	270	SPECIES
PMID:51	262	270	SPECIES
PMID:51	262	270	SPECIES
PMID:51	16219	16223	SPECIES
PMID:51	16280	16285	SPECIES
PMID:51	262	270	SPECIES
PMID:51	262	270	SPECIES
PMID:51	262	270	SPECIES
PMID:51	16219	16223	SPECIES
PMID:51	16280	16285	SPECIES
PMID:51	262	270	SPECIES
PMID:51	262	270	SPECIES
PMID:51	262	270	SPECIES
PMID:51	262	270	SPECIES
PMID:51	262	270	SPECIES
PMID:51	262	270	SPECIES
PMID:51	262	270	SPECIES
PMID:52	722	730	SPECIES
PMID:52	722	730	SPECIES
PMID:52	1758	1764	SPECIES
PMID:52	1758	1764	SPECIES
PMID:52	1758	1764	SPECIES
PMID:52	1758	1764	SPECIES
PMID:52	1758	1764	SPECIES
PMID:52	1758	1764	SPECIES
PMID:52	1758	1764	SPECIES
PMID:52	722	730	SPECIES
PMID:52	722	730	SPECIES
PMID:52	722	730	SPECIES
PMID:52	722	730	SPECIES
PMID:52	722	730	SPECIES
PMID:52	722	730	SPECIES
PMID:52	722	730	SPECIES
PMID:52	8396	8404	SPECIES
PMID:52	722	730	SPECIES
PMID:52	8816	8828	SPECIES
PMID:52	8816	8828	SPECIES
PMID:52	8816	8827	SPECIES
PMID:52	722	730	SPECIES
PMID:52	722	730	SPECIES
PMID:52	8816	8828	SPECIES
PMID:52	8816	8828	SPECIES
PMID:52	722	730	SPECIES
PMID:52	722	730	SPECIES
PMID:52	722	730	SPECIES
PMID:52	722	730	SPECIES
PMID:52	8396	8404	SPECIES
PMID:52	722	729	SPECIES
PMID:52	722	730	SPECIES
PMID:52	8816	8828	SPECIES
PMID:52	8816	8828	SPECIES
PMID:52	14757	14763	SPECIES
PMID:52	722	729	SPECIES
PMID:52	722	730	SPECIES
PMID:52	3053	3056	SPECIES
PMID:52	722	730	SPECIES
PMID:52	722	729	SPECIES
PMID:52	722	730	SPECIES
PMID:52	1758	1764	SPECIES
PMID:52	722	730	SPECIES
PMID:52	1758	1764	SPECIES
PMID:52	1758	1764	SPECIES
PMID:52	1758	1764	SPECIES
PMID:52	1758	1764	SPECIES
PMID:52	1758	1764	SPECIES
PMID:52	1758	1764	SPECIES
PMID:52	1758	1764	SPECIES
PMID:52	1758	1764	SPECIES
PMID:52	1758	1764	SPECIES
PMID:52	1758	1764	SPECIES
PMID:52	722	730	SPECIES
PMID:52	20354	20359	SPECIES
PMID:52	20354	20359	SPECIES
PMID:52	20354	20359	SPECIES
PMID:52	8396	8404	SPECIES
PMID:52	722	730	SPECIES
PMID:52	722	730	SPECIES
PMID:52	722	730	SPECIES
PMID:52	722	730	SPECIES
PMID:52	1758	1764	SPECIES
PMID:52	1758	1764	SPECIES
PMID:52	20354	20359	SPECIES
PMID:52	1758	1764	SPECIES
PMID:52	1758	1764	SPECIES
PMID:52	20354	20359	SPECIES
PMID:52	1758	1764	SPECIES
PMID:52	722	730	SPECIES
PMID:52	722	730	SPECIES
PMID:52	20354	20359	SPECIES
PMID:52	1758	1764	SPECIES
PMID:52	1758	1764	SPECIES
PMID:52	1758	1764	SPECIES
PMID:52	1758	1764	SPECIES
PMID:52	1758	1764	SPECIES
PMID:52	1758	1764	SPECIES
PMID:52	28184	28190	SPECIES
PMID:53	600	605	SPECIES
PMID:53	2277	2282	SPECIES
PMID:53	4214	4223	SPECIES
PMID:53	4235	4257	SPECIES
PMID:53	4214	4223	SPECIES
PMID:53	600	605	SPECIES
PMID:53	600	605	SPECIES
PMID:53	4835	4841	SPECIES
PMID:53	4846	4850	SPECIES
PMID:53	600	605	SPECIES
PMID:53	5044	5053	SPECIES
PMID:53	600	605	SPECIES
PMID:53	2277	2282	SPECIES
PMID:53	600	605	SPECIES
PMID:53	600	605	SPECIES
PMID:53	8962	8966	SPECIES
PMID:53	2277	2282	SPECIES
PMID:53	11929	11933	SPECIES
PMID:53	600	605	SPECIES
PMID:53	11999	12005	SPECIES
PMID:53	11929	11933	SPECIES
PMID:53	600	605	SPECIES
PMID:53	11929	11933	SPECIES
PMID:53	11999	12005	SPECIES
PMID:53	4846	4850	SPECIES
PMID:53	2277	2282	SPECIES
PMID:54	372	377	SPECIES
PMID:54	372	377	SPECIES
PMID:54	372	377	SPECIES
PMID:54	372	377	SPECIES
PMID:54	5400	5407	SPECIES
PMID:54	5547	5555	SPECIES
PMID:54	5547	5555	SPECIES
PMID:55	35	43	SPECIES
PMID:55	97	112	SPECIES
PMID:55	198	224	SPECIES
PMID:55	97	112	SPECIES
PMID:55	808	813	SPECIES
PMID:55	97	112	SPECIES
PMID:55	808	813	SPECIES
PMID:55	97	112	SPECIES
PMID:55	97	112	SPECIES
PMID:55	808	813	SPECIES
PMID:55	198	224	SPECIES
PMID:55	1849	1853	SPECIES
PMID:55	1849	1853	SPECIES
PMID:55	808	813	SPECIES
PMID:55	808	813	SPECIES
PMID:55	808	813	SPECIES
PMID:55	1849	1853	SPECIES
PMID:55	808	813	SPECIES
PMID:55	1849	1853	SPECIES
PMID:55	4569	4577	SPECIES
PMID:55	4581	4589	SPECIES
PMID:55	4569	4577	SPECIES
PMID:55	1849	1853	SPECIES
PMID:55	4694	4698	SPECIES
PMID:55	1849	1853	SPECIES
PMID:55	808	813	SPECIES
PMID:55	1849	1853	SPECIES
PMID:55	808	813	SPECIES
PMID:55	1849	1853	SPECIES
PMID:55	1849	1853	SPECIES
PMID:55	4581	4589	SPECIES
PMID:55	6062	6074	SPECIES
PMID:55	1849	1853	SPECIES
PMID:55	1849	1853	SPECIES
PMID:55	6868	6873	SPECIES
PMID:55	6868	6873	SPECIES
PMID:55	7479	7482	SPECIES
PMID:55	4569	4577	SPECIES
PMID:55	1849	1853	SPECIES
PMID:55	4569	4576	SPECIES
PMID:55	6062	6074	SPECIES
PMID:55	6062	6074	SPECIES
PMID:55	97	112	SPECIES
PMID:55	6062	6074	SPECIES
PMID:55	6062	6074	SPECIES
PMID:55	1849	1853	SPECIES
PMID:55	808	813	SPECIES
PMID:55	1849	1853	SPECIES
PMID:55	6062	6074	SPECIES
PMID:55	6062	6074	SPECIES
PMID:55	808	813	SPECIES
PMID:55	808	813	SPECIES
PMID:55	6868	6873	SPECIES
PMID:55	6062	6074	SPECIES
PMID:55	6062	6074	SPECIES
PMID:55	97	112	SPECIES
PMID:55	97	112	SPECIES
PMID:55	4569	4577	SPECIES
PMID:55	4569	4577	SPECIES
PMID:55	4569	4577	SPECIES
PMID:55	4569	4576	SPECIES
PMID:55	97	112	SPECIES
PMID:55	808	813	SPECIES
PMID:55	1849	1853	SPECIES
PMID:55	6062	6074	SPECIES
PMID:55	1849	1853	SPECIES
PMID:55	6062	6074	SPECIES
PMID:55	1849	1853	SPECIES
PMID:55	6062	6074	SPECIES
PMID:55	4581	4589	SPECIES
PMID:55	1849	1853	SPECIES
PMID:55	1849	1853	SPECIES
PMID:55	6062	6074	SPECIES
PMID:55	1849	1853	SPECIES
PMID:55	6062	6074	SPECIES
PMID:55	1849	1853	SPECIES
PMID:55	4581	4589	SPECIES
PMID:55	6062	6074	SPECIES
PMID:55	1849	1853	SPECIES
PMID:55	4694	4698	SPECIES
PMID:55	1849	1853	SPECIES
PMID:55	4581	4589	SPECIES
PMID:55	6062	6074	SPECIES
PMID:55	1849	1853	SPECIES
PMID:55	6062	6074	SPECIES
PMID:55	1849	1853	SPECIES
PMID:55	4581	4589	SPECIES
PMID:55	808	813	SPECIES
PMID:55	6062	6074	SPECIES
PMID:55	6062	6074	SPECIES
PMID:55	6062	6074	SPECIES
